timestamp,latitude_degrees,longitude_degrees,basin,month,tropical_sst,local_sst,relative_sst,tropical_sst_scaled,local_sst_scaled,basin_numerical,resampled,peak_wind,quantile
1982-10-15 00:00:00,12.3,128.8,WP,10,26.984638,29.010391,2.025753,-0.8380656983870902,-0.24107446348279635,2,True,42.59473287871139,0.05
1982-10-17 00:00:00,11.5,119.1,WP,10,26.984638,28.927197,1.9425583,-0.8380656983870902,-0.36895544772023775,2,True,87.14773226653887,0.65
1982-10-18 00:00:00,13.1,133.4,WP,10,26.984638,29.005877,2.0212383,-0.8380656983870902,-0.24801312207412995,2,True,84.8965060456028,0.55
1982-10-25 00:00:00,8.3,139.2,WP,10,26.984638,29.331085,2.346447,-0.8380656983870902,0.25187772488467,2,True,48.33739360391359,0.15
1982-10-31 00:00:00,14.0,167.5,WP,10,26.984638,28.754679,1.7700405,-0.8380656983870902,-0.634140096116459,2,True,95.87981641943273,0.65
1982-11-12 00:00:00,-6.5,95.3,SI,11,27.146564,27.774963,0.6283989,-0.3948979248801881,-2.14010262169728,0,True,121.54267138332592,0.85
1982-11-26 00:00:00,5.5,138.7,WP,11,27.146564,29.380476,2.2339115,-0.3948979248801881,0.32779870106650455,2,True,91.6215836293604,0.65
1982-11-28 00:00:00,12.0,151.4,WP,11,27.146564,28.555378,1.4088135,-0.3948979248801881,-0.9404940163451588,2,True,59.13982098601317,0.35
1982-12-03 00:00:00,14.1,142.5,WP,12,27.150013,27.421967,0.27195358,-0.38545851644160994,-2.6827075681102497,2,True,79.93751975140532,0.55
1982-12-18 00:00:00,-11.6,144.3,SP,12,27.150013,28.0973,0.9472866,-0.38545851644160994,-1.6446249091681933,1,True,84.80850246464838,0.55
1983-01-12 00:00:00,-10.6,149.3,SP,1,27.129002,29.050016,1.9210148,-0.4429625496984933,-0.18016521521478662,1,True,87.57071975866648,0.65
1983-01-12 00:00:00,-10.7,54.6,SI,1,27.129002,28.39352,1.2645187,-0.4429625496984933,-1.1892927319581161,0,True,81.59535630094615,0.55
1983-01-18 00:00:00,-13.0,170.0,SP,1,27.129002,29.181587,2.0525856,-0.4429625496984933,0.022078083305596546,1,True,78.34170699654358,0.55
1983-01-24 00:00:00,-16.5,161.7,SP,1,27.129002,28.437323,1.308321,-0.4429625496984933,-1.121961304781243,1,True,139.26212899629127,0.95
1983-01-24 00:00:00,-11.1,143.7,SP,1,27.129002,29.337753,2.2087517,-0.4429625496984933,0.26212738715472517,1,True,78.4322636024208,0.55
1983-01-27 00:00:00,11.4,128.9,WP,1,27.129002,27.261673,0.13267136,-0.4429625496984933,-2.9291021937726383,2,True,125.22059270979011,0.85
1983-02-04 00:00:00,-17.6,156.4,SP,2,27.21997,28.61853,1.3985596,-0.19399644159741214,-0.8434204303105548,1,True,115.40535945969228,0.85
1983-02-05 00:00:00,-8.4,155.0,SP,2,27.21997,29.547207,2.3272362,-0.19399644159741214,0.5840879092172481,1,True,45.66978781782422,0.15
1983-02-10 00:00:00,-12.3,173.9,SP,2,27.21997,29.51471,2.2947388,-0.19399644159741214,0.5341354084988778,1,True,54.57520017366345,0.25
1983-02-20 00:00:00,-4.4,63.4,SI,2,27.21997,28.74022,1.5202484,-0.19399644159741214,-0.6563656310238926,0,True,64.24831716328482,0.45
1983-03-18 00:00:00,-10.2,55.3,SI,3,27.480377,28.899986,1.4196091,0.5186994219180912,-0.4107826162911109,0,True,48.66639790214325,0.15
1983-03-25 00:00:00,-12.7,102.9,SI,3,27.480377,28.848644,1.368267,0.5186994219180912,-0.4897025563435014,0,True,52.46397296249151,0.25
1983-04-03 00:00:00,-19.3,35.8,SI,4,27.712942,28.194992,0.48204994,1.1551958044979884,-1.494458441488744,0,True,85.4830580528633,0.55
1983-04-06 00:00:00,-6.5,95.3,SI,4,27.712942,29.308588,1.5956459,1.1551958044979884,0.21729664328756046,0,True,128.94273381944734,0.95
1983-04-24 00:00:00,-11.7,112.6,SI,4,27.712942,29.24964,1.5366974,1.1551958044979884,0.12668520185153248,0,True,48.22148195462408,0.15
1983-04-28 00:00:00,-10.0,109.4,SI,4,27.712942,29.208624,1.4956818,1.1551958044979884,0.0636377891837578,0,True,40.610901751647674,0.05
1983-05-12 00:00:00,-10.3,175.5,SP,5,27.686226,29.343317,1.6570911,1.082078020837486,0.2706800447537959,1,True,86.6937789110542,0.55
1983-05-20 00:00:00,12.2,133.8,WP,5,27.686226,28.402414,0.71618843,1.082078020837486,-1.1756213917916616,2,True,65.19676462323625,0.45
1983-06-04 00:00:00,7.3,149.8,WP,6,27.321415,29.314205,1.9927902,0.08364368280142803,0.22593076940797574,2,True,93.90499686052254,0.65
1983-06-18 00:00:00,-12.2,160.4,SP,6,27.321415,27.659096,0.33768082,0.08364368280142803,-2.3182066436296256,1,True,84.4688480847991,0.55
1983-06-25 00:00:00,20.4,112.0,WP,6,27.321415,28.08828,0.7668648,0.08364368280142803,-1.6584899292155728,2,True,89.77600700446541,0.55
1983-07-08 00:00:00,11.8,137.6,WP,7,26.894558,29.268982,2.374424,-1.0846014803955486,0.15641660071588384,2,True,58.384580146657896,0.35
1983-07-13 00:00:00,17.1,118.6,WP,7,26.894558,29.363907,2.469349,-1.0846014803955486,0.30232979672448157,2,True,146.8125937770114,0.95
1983-07-18 00:00:00,15.8,131.5,WP,7,26.894558,29.209517,2.3149586,-1.0846014803955486,0.06501045691128876,2,True,42.87097639439712,0.05
1983-07-26 00:00:00,14.0,131.7,WP,7,26.894558,29.279902,2.3853436,-1.0846014803955486,0.17320219039630208,2,True,110.72339362265892,0.75
1983-07-31 00:00:00,11.7,139.6,WP,7,26.894558,29.237782,2.3432236,-1.0846014803955486,0.10845777305753748,2,True,99.77665501601672,0.75
1983-08-16 00:00:00,6.6,158.2,WP,8,26.67214,29.680777,3.0086365,-1.693327008401292,0.7894039544199687,2,True,56.39069560287214,0.25
1983-08-18 00:00:00,13.2,120.9,WP,8,26.67214,29.029156,2.3570156,-1.693327008401292,-0.21222999550174163,2,True,73.34395175382478,0.45
1983-08-20 00:00:00,8.6,142.8,WP,8,26.67214,29.461222,2.7890816,-1.693327008401292,0.45191676190305885,2,True,59.15981791332865,0.35
1983-08-23 00:00:00,20.4,141.4,WP,8,26.67214,28.905905,2.2337646,-1.693327008401292,-0.40168427331323137,2,True,78.21201372526997,0.55
1983-08-25 00:00:00,18.3,139.8,WP,8,26.67214,29.064676,2.3925362,-1.693327008401292,-0.15763071478301488,2,True,37.7846017230916,0.05
1983-08-27 00:00:00,7.6,175.6,WP,8,26.67214,29.38378,2.7116394,-1.693327008401292,0.33287741794417014,2,True,61.39095541597881,0.35
1983-08-30 00:00:00,21.9,154.9,WP,8,26.67214,28.3437,1.6715603,-1.693327008401292,-1.2658731420202536,2,True,128.58177966735528,0.75
1983-09-07 00:00:00,10.0,151.6,WP,9,26.721994,29.367878,2.6458836,-1.5568839036471889,0.3084337872575354,2,True,46.62040388769263,0.15
1983-09-08 00:00:00,8.5,147.7,WP,9,26.721994,29.442148,2.7201538,-1.5568839036471889,0.4225973170711603,2,True,91.95962715554943,0.65
1983-09-16 00:00:00,20.2,112.4,WP,9,26.721994,28.749374,2.02738,-1.5568839036471889,-0.6422946339602894,2,True,64.04218671791622,0.45
1983-09-19 00:00:00,15.0,134.0,WP,9,26.721994,29.08109,2.3590965,-1.5568839036471889,-0.13240006743737068,2,True,134.86202002452964,0.85
1983-09-27 00:00:00,11.5,114.5,WP,9,26.721994,28.393753,1.6717587,-1.5568839036471889,-1.1889345778925884,2,True,62.89881573946363,0.45
1983-09-30 00:00:00,4.6,162.8,WP,9,26.721994,29.648031,2.9260368,-1.5568839036471889,0.7390687053654785,2,True,41.354847193511056,0.05
1983-10-03 00:00:00,8.1,143.9,WP,10,26.954025,29.374878,2.4208527,-0.9218490009473105,0.31919378064241694,2,True,58.13457084011613,0.25
1983-10-06 00:00:00,14.4,123.9,WP,10,26.954025,28.649887,1.6958618,-0.9218490009473105,-0.7952202713720077,2,True,48.157432813686874,0.15
1983-10-08 00:00:00,21.7,131.7,WP,10,26.954025,27.814001,0.8599758,-0.9218490009473105,-2.0800956757316875,2,True,39.35889528383347,0.05
1983-11-02 00:00:00,10.1,130.8,WP,11,27.126677,28.914219,1.7875423,-0.4493257345693794,-0.3889044754558147,2,True,41.76513648094614,0.05
1983-11-07 00:00:00,11.2,171.0,WP,11,27.126677,28.430252,1.3035755,-0.4493257345693794,-1.1328304352418883,2,True,40.78954758482901,0.05
1983-11-11 00:00:00,-10.0,154.5,SP,11,27.126677,28.294231,1.1675549,-0.4493257345693794,-1.3419140152712317,1,True,76.23395663899666,0.65
1983-11-27 00:00:00,15.6,127.0,WP,11,27.126677,27.816006,0.68932915,-0.4493257345693794,-2.0770137061978735,2,True,140.23564721223602,0.95
1983-11-28 00:00:00,11.0,193.0,WP,11,27.126677,28.28382,1.1571426,-0.4493257345693794,-1.3579171997183817,2,True,54.11996495589845,0.25
1983-12-23 00:00:00,-16.4,43.1,SI,12,27.125996,28.87817,1.7521744,-0.451189531944466,-0.44431690424605663,0,True,127.79342160794803,0.85
1983-12-31 00:00:00,-11.9,183.1,SP,12,27.125996,29.263556,2.13756,-0.451189531944466,0.14807606870068615,1,True,68.09235847269932,0.45
1984-01-06 00:00:00,-13.0,178.6,SP,1,27.093273,29.261902,2.1686287,-0.5407475958283795,0.14553363597802596,1,True,81.60650900051199,0.55
1984-01-09 00:00:00,-17.5,188.8,SP,1,27.093273,28.285156,1.1918831,-0.5407475958283795,-1.3558635781237776,1,True,38.080515250883764,0.05
1984-01-10 00:00:00,-7.6,88.0,SI,1,27.093273,28.561441,1.4681683,-0.5407475958283795,-0.9311743249319404,0,True,46.41633980925062,0.15
1984-01-12 00:00:00,-13.4,76.0,SI,1,27.093273,27.812933,0.7196598,-0.5407475958283795,-2.0817373432938386,0,True,63.013887930903316,0.45
1984-01-14 00:00:00,-10.7,74.7,SI,1,27.093273,28.28064,1.1873665,-0.5407475958283795,-1.3628053109989442,0,True,57.450560809847204,0.35
1984-01-22 00:00:00,-11.0,133.0,SI,1,27.093273,29.765673,2.6723995,-0.5407475958283795,0.9199011541918517,0,True,61.94880173805508,0.35
1984-01-22 00:00:00,-8.4,155.0,SP,1,27.093273,29.619709,2.5264359,-0.5407475958283795,0.6955337721302359,1,True,41.34437497756947,0.05
1984-01-25 00:00:00,-12.9,162.0,SP,1,27.093273,29.297882,2.204609,-0.5407475958283795,0.20084000197633683,1,True,88.36729020379545,0.55
1984-02-05 00:00:00,-13.0,178.6,SP,2,27.191044,29.489904,2.2988605,-0.27316267195238836,0.49600506622666785,1,True,83.26280216383958,0.65
1984-02-12 00:00:00,-16.4,79.4,SI,2,27.191044,27.519012,0.3279686,-0.27316267195238836,-2.5335356312479416,0,True,127.80513185559916,0.85
1984-02-25 00:00:00,-13.3,69.7,SI,2,27.191044,28.407648,1.2166042,-0.27316267195238836,-1.1675759910235952,0,True,130.67850057719417,0.95
1984-02-26 00:00:00,-12.6,148.2,SP,2,27.191044,29.214352,2.0233078,-0.27316267195238836,0.07244253805641976,1,True,77.03289412110111,0.45
1984-03-06 00:00:00,-16.5,152.9,SP,3,27.45899,28.68693,1.2279396,0.46016633166703597,-0.7382799235211088,1,True,77.33917874773532,0.45
1984-03-11 00:00:00,-10.5,164.7,SP,3,27.45899,29.59996,2.1409702,0.46016633166703597,0.6651767565076504,1,True,106.18301478991073,0.85
1984-03-15 00:00:00,-8.1,79.4,SI,3,27.45899,28.871902,1.4129124,0.46016633166703597,-0.4539517097512682,0,True,56.44568020013202,0.25
1984-03-18 00:00:00,-7.9,85.5,SI,3,27.45899,28.862309,1.4033184,0.46016633166703597,-0.4686975121142949,0,True,123.80107525218308,0.95
1984-03-23 00:00:00,-8.3,100.5,SI,3,27.45899,29.07087,1.6118793,0.46016633166703597,-0.14810965777930293,0,True,51.29589737425136,0.25
1984-04-09 00:00:00,-12.5,55.4,SI,4,27.704168,28.59783,0.8936615,1.1311826500647866,-0.8752392678915735,0,True,103.66033778137398,0.75
1984-05-08 00:00:00,17.1,117.2,WP,5,27.654808,28.753315,1.0985069,0.9960915510423901,-0.6362367576845976,2,True,57.094852404245145,0.25
1984-05-31 00:00:00,11.3,124.8,WP,5,27.654808,28.838255,1.1834469,0.9960915510423901,-0.5056719236685825,2,True,46.76471589509683,0.15
1984-06-10 00:00:00,17.2,153.4,WP,6,27.277569,27.734842,0.45727348,-0.03635640487555301,-2.2017742923537016,2,True,58.74756998609733,0.25
1984-07-06 00:00:00,4.1,156.3,WP,7,26.842958,29.707193,2.864235,-1.225823131723663,0.8300090951707011,2,True,45.609191816376345,0.15
1984-07-13 00:00:00,7.7,153.9,WP,7,26.842958,29.448862,2.6059036,-1.225823131723663,0.43291768786917506,2,True,69.79857991189436,0.55
1984-07-16 00:00:00,11.5,131.9,WP,7,26.842958,29.378372,2.5354137,-1.225823131723663,0.3245645544833864,2,True,66.02336092640371,0.35
1984-07-25 00:00:00,9.9,147.5,WP,7,26.842958,29.302452,2.4594936,-1.225823131723663,0.20786474051475065,2,True,128.46424284898308,0.85
1984-07-30 00:00:00,13.1,159.3,WP,7,26.842958,28.665155,1.822197,-1.225823131723663,-0.7717511886576636,2,True,74.530615992254,0.55
1984-07-31 00:00:00,21.5,115.0,WP,7,26.842958,28.63745,1.7944908,-1.225823131723663,-0.8143377053331213,2,True,65.5684445270974,0.45
1984-07-31 00:00:00,20.0,152.0,WP,7,26.842958,28.342398,1.4994392,-1.225823131723663,-1.2678745007898407,2,True,51.48065133473322,0.15
1984-08-09 00:00:00,7.7,153.9,WP,8,26.610918,29.70791,3.0969925,-1.8608826661068991,0.8311112259216928,2,True,123.72746366459627,0.95
1984-08-18 00:00:00,4.5,157.6,WP,8,26.610918,29.81333,3.2024117,-1.8608826661068991,0.9931567262980606,2,True,72.25311644865735,0.45
1984-08-19 00:00:00,17.0,144.1,WP,8,26.610918,29.128916,2.5179977,-1.8608826661068991,-0.058884718348012906,2,True,145.01793287986942,0.95
1984-08-29 00:00:00,16.2,133.3,WP,8,26.610918,29.235653,2.6247349,-1.8608826661068991,0.10518519792662032,2,True,46.71648227673721,0.25
1984-09-14 00:00:00,16.9,115.0,WP,9,26.661995,28.723259,2.061264,-1.7210923892680245,-0.6824370949954713,2,True,87.08588215961782,0.65
1984-09-16 00:00:00,16.8,146.7,WP,9,26.661995,29.137354,2.475359,-1.7210923892680245,-0.045914314893493215,2,True,58.626850130445746,0.35
1984-09-18 00:00:00,6.0,140.0,WP,9,26.661995,29.653522,2.9915276,-1.7210923892680245,0.7475091516049635,2,True,144.59563957369465,0.95
1984-09-22 00:00:00,19.7,126.6,WP,9,26.661995,28.992805,2.3308105,-1.7210923892680245,-0.2681066411494478,2,True,54.82010547626024,0.35
1984-09-25 00:00:00,17.8,124.1,WP,9,26.661995,29.05403,2.3920345,-1.7210923892680245,-0.17399512757950897,2,True,88.45861046928786,0.55
1984-09-27 00:00:00,8.2,134.5,WP,9,26.661995,29.3759,2.7139053,-1.7210923892680245,0.320764739676614,2,True,108.62682494192286,0.75
1984-10-05 00:00:00,10.1,156.1,WP,10,26.898571,29.404858,2.5062866,-1.073618486465708,0.3652772951679691,2,True,42.2385737174321,0.05
1984-10-09 00:00:00,18.9,115.8,WP,10,26.898571,27.640692,0.74212074,-1.073618486465708,-2.3464962033804,2,True,68.85688526864709,0.45
1984-11-16 00:00:00,16.6,137.4,WP,11,27.072054,28.009043,0.93698883,-0.5988208946565,-1.7802884429067358,2,True,82.16526389163671,0.45
1984-12-11 00:00:00,-13.6,155.9,SP,12,27.074583,28.471195,1.3966122,-0.5918993916292001,-1.0698952339336942,1,True,42.87290814932553,0.15
1984-12-24 00:00:00,8.1,163.0,WP,12,27.074583,28.67074,1.5961571,-0.5918993916292001,-0.7631662510784377,2,True,86.66406420302089,0.65
1985-01-03 00:00:00,-9.3,64.6,SI,1,27.074686,28.480635,1.4059486,-0.5916174956972875,-1.0553846142832242,0,True,107.08585547574941,0.75
1985-01-17 00:00:00,-10.3,171.2,SP,1,27.074686,29.656351,2.581665,-0.5916174956972875,0.751857726074372,1,True,105.09046326197638,0.75
1985-01-21 00:00:00,-7.7,80.9,SI,1,27.074686,28.48887,1.4141846,-0.5916174956972875,-1.0427262506368649,0,True,122.10050812234081,0.85
1985-02-18 00:00:00,-14.9,160.7,SP,2,27.179964,29.175604,1.9956398,-0.30348701103603093,0.012881363245343544,1,True,95.9758401949925,0.65
1985-02-19 00:00:00,-16.3,137.4,SI,2,27.179964,30.45162,3.271656,-0.30348701103603093,1.9742990373892126,0,True,111.74063371933333,0.85
1985-02-19 00:00:00,-18.6,203.8,SP,2,27.179964,28.483904,1.3039398,-0.30348701103603093,-1.0503596973724838,1,True,102.03059075687274,0.65
1985-02-26 00:00:00,-14.2,76.8,SI,2,27.179964,28.228933,1.0489693,-0.30348701103603093,-1.4422863078492587,0,True,98.40977388160286,0.75
1985-02-26 00:00:00,-11.5,161.2,SP,2,27.179964,29.577566,2.397602,-0.30348701103603093,0.6307540005274943,1,True,64.54594095782119,0.45
1985-03-08 00:00:00,-13.3,119.5,SI,3,27.451529,29.294622,1.8430939,0.43974666615232766,0.19582891934280336,0,True,52.934673446789475,0.25
1985-03-12 00:00:00,-13.2,163.3,SP,3,27.451529,29.491615,2.0400867,0.43974666615232766,0.4986351160383165,1,True,97.71609492973447,0.65
1985-03-19 00:00:00,-10.1,94.2,SI,3,27.451529,28.940388,1.4888592,0.43974666615232766,-0.34867900875737995,0,True,66.86094414825764,0.45
1985-03-24 00:00:00,-14.9,119.7,SI,3,27.451529,29.414047,1.9625187,0.43974666615232766,0.37940209219849735,0,True,128.4054225297365,0.85
1985-03-26 00:00:00,-7.6,77.1,SI,3,27.451529,28.813784,1.3622551,0.43974666615232766,-0.5432873234002304,0,True,79.49461720307741,0.55
1985-03-31 00:00:00,-10.2,79.6,SI,3,27.451529,28.69462,1.2430916,0.43974666615232766,-0.7264593022168565,0,True,43.119270487172166,0.05
1985-04-07 00:00:00,-11.1,150.8,SP,4,27.7021,29.00147,1.2993698,1.1255228365968366,-0.2547873064808717,1,True,47.900144402823386,0.15
1985-04-09 00:00:00,-13.3,126.7,SI,4,27.7021,29.461592,1.759491,1.1255228365968366,0.4524855044105459,0,True,121.4560903660352,0.85
1985-04-16 00:00:00,-14.6,168.0,SP,4,27.7021,28.954767,1.2526665,1.1255228365968366,-0.32657644520291196,1,True,137.35869008942436,0.95
1985-04-29 00:00:00,-12.6,91.7,SI,4,27.7021,28.206573,0.50447273,1.1255228365968366,-1.4766568010044088,0,True,110.88773991109439,0.75
1985-05-05 00:00:00,16.8,117.5,WP,5,27.668894,28.862934,1.1940403,1.0346428723720054,-0.4677367984192168,2,True,131.0030855837288,0.95
1985-06-05 00:00:00,15.6,143.2,WP,6,27.321123,28.379978,1.058855,0.08284452151872353,-1.2101087077321278,2,True,43.24162808233847,0.05
1985-06-07 00:00:00,24.3,123.3,WP,6,27.321123,27.456049,0.13492584,0.08284452151872353,-2.630318697461156,2,True,30.523909635439125,0.05
1985-06-23 00:00:00,10.8,126.6,WP,6,27.321123,29.36089,2.0397663,0.08284452151872353,0.29769223957559654,2,True,105.09238762686374,0.75
1985-07-11 00:00:00,19.9,155.9,WP,7,26.899666,27.970356,1.0706902,-1.070621631655549,-1.8397558520611688,2,True,128.1138450049602,0.95
1985-07-16 00:00:00,11.4,127.4,WP,7,26.899666,29.351095,2.4514294,-1.070621631655549,0.28263593454631786,2,True,53.42462349215273,0.25
1985-07-30 00:00:00,15.5,146.6,WP,7,26.899666,28.692514,1.7928486,-1.070621631655549,-0.7296965230837967,2,True,43.431362461910204,0.05
1985-08-11 00:00:00,8.2,155.8,WP,8,26.68487,29.613214,2.9283447,-1.6584868606996048,0.6855500354109735,2,True,96.94271079514732,0.65
1985-08-11 00:00:00,15.6,139.1,WP,8,26.68487,29.106129,2.421259,-1.6584868606996048,-0.09391157109963856,2,True,47.7760789285023,0.15
1985-08-12 00:00:00,8.1,140.9,WP,8,26.68487,29.561794,2.8769245,-1.6584868606996048,0.606510198289434,2,True,81.98541719849597,0.45
1985-08-16 00:00:00,12.0,151.9,WP,8,26.68487,29.275623,2.5907536,-1.6584868606996048,0.16662476015431268,2,True,44.56782742998493,0.15
1985-08-19 00:00:00,8.3,144.4,WP,8,26.68487,29.513987,2.8291168,-1.6584868606996048,0.5330240548964092,2,True,98.11906788125117,0.65
1985-08-22 00:00:00,8.4,162.5,WP,8,26.68487,29.556488,2.8716183,-1.6584868606996048,0.5983541233036953,2,True,54.842473629812375,0.25
1985-08-22 00:00:00,23.5,144.3,WP,8,26.68487,28.403646,1.7187767,-1.6584868606996048,-1.1737276329559247,2,True,141.92484336869495,0.95
1985-08-28 00:00:00,27.2,139.9,WP,8,26.68487,27.845728,1.1608582,-1.6584868606996048,-2.0313267742856533,2,True,59.16757585424555,0.25
1985-09-02 00:00:00,17.9,141.5,WP,9,26.75121,29.033127,2.2819176,-1.4769239857169103,-0.2061260049686878,2,True,65.91299649571161,0.55
1985-09-15 00:00:00,5.3,129.0,WP,9,26.75121,29.460835,2.7096252,-1.4769239857169103,0.45132188798306605,2,True,110.06974897557191,0.85
1985-09-17 00:00:00,20.5,135.1,WP,9,26.75121,28.875051,2.1238422,-1.4769239857169103,-0.44911124986998135,2,True,102.98964966152738,0.75
1985-09-21 00:00:00,7.0,154.0,WP,9,26.75121,29.739925,2.9887161,-1.4769239857169103,0.8803228242384212,2,True,47.86527195715162,0.15
1985-09-22 00:00:00,8.2,155.8,WP,9,26.75121,29.686743,2.9355335,-1.4769239857169103,0.7985745430677159,2,True,53.062506443116405,0.25
1985-10-19 00:00:00,19.7,126.5,WP,10,26.989817,27.896341,0.90652466,-0.8238915330338334,-1.9535274106872027,2,True,52.97681228932097,0.25
1985-10-21 00:00:00,-6.2,85.4,SI,10,26.989817,27.538624,0.54880714,-0.8238915330338334,-2.503389204067321,0,True,53.75568500125228,0.35
1985-10-22 00:00:00,13.7,114.8,WP,10,26.989817,28.457912,1.4680958,-0.8238915330338334,-1.090313089952471,2,True,41.16904695392299,0.05
1985-10-23 00:00:00,4.3,152.3,WP,10,26.989817,29.621597,2.6317806,-0.8238915330338334,0.6984358960603321,2,True,58.29278359990222,0.25
1985-10-28 00:00:00,8.6,128.1,WP,10,26.989817,29.145657,2.15584,-0.8238915330338334,-0.03315142559710546,2,True,48.54231428068841,0.25
1985-11-20 00:00:00,1.3,172.0,WP,11,27.163324,28.656876,1.4935513,-0.3490282567356363,-0.7844771865481551,2,True,63.658004744712905,0.55
1985-11-24 00:00:00,14.0,167.5,WP,11,27.163324,27.956717,0.7933922,-0.3490282567356363,-1.8607209306006571,2,True,116.99413042079216,0.85
1985-12-23 00:00:00,-15.3,182.4,SP,12,27.17829,28.027212,0.8489227,-0.30806850414306464,-1.752360111505311,1,True,59.09053344770101,0.45
1986-01-02 00:00:00,-11.9,136.5,SI,1,27.159565,29.845243,2.6856785,-0.3593160898236634,1.0422115361397493,0,True,78.78450263402976,0.45
1986-01-06 00:00:00,-8.1,97.9,SI,1,27.159565,28.760845,1.6012802,-0.3593160898236634,-0.6246620790862872,0,True,62.498925983707416,0.55
1986-01-13 00:00:00,-13.2,159.1,SP,1,27.159565,29.190561,2.0309963,-0.3593160898236634,0.03587239482501647,1,True,109.61728971429284,0.75
1986-01-23 00:00:00,-9.1,75.6,SI,1,27.159565,28.573679,1.414114,-0.3593160898236634,-0.9123627822113377,0,True,55.405213611780056,0.25
1986-01-25 00:00:00,-7.4,77.8,SI,1,27.159565,28.571615,1.4120502,-0.3593160898236634,-0.9155354431179622,0,True,108.6811397466638,0.85
1986-02-06 00:00:00,-8.6,164.4,SP,2,27.261278,29.68481,2.4235325,-0.08094248863109829,0.795603247751574,1,True,64.20849132525059,0.45
1986-02-11 00:00:00,-10.0,64.4,SI,2,27.261278,28.725428,1.4641495,-0.08094248863109829,-0.6791030341880661,0,True,65.48453574361612,0.45
1986-02-18 00:00:00,-6.0,49.6,SI,2,27.261278,28.625072,1.3637943,-0.08094248863109829,-0.8333644479214245,0,True,44.191286240765,0.05
1986-02-19 00:00:00,-16.3,151.0,SP,2,27.261278,28.742273,1.4809952,-0.08094248863109829,-0.6532098786782969,1,True,56.906462225051705,0.35
